Transaction_ID,Customer_Name,Customer_ID,UPI_ID,Bank_Name,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_UPI_ID,Location_City,Location_State,Device_ID,IP_Address,Transaction_Type,Channel,Is_Fraudulent,Fraud_Type,Risk_Score,Detection_Flag
TXN00691,Samar Ramakrishnan,CUST0691,battajayan@upi,SBI,15974.26,5/26/2025,8:02:54,Savant-Bail,Inc@upi,Rampur,Goa,d52da100-1ca3-4829-8cb6-8e79fb5def05,210.167.72.249,Bill Payment,API,0,None,7,Clear
TXN00692,Onkar Viswanathan,CUST0692,divit84@upi,HDFC,20121.97,1/24/2025,6:21:58,"Gara, Mani and Sankar",PLC@upi,Satara,Tripura,91cfddab-bcb8-411e-a503-1119281e8d20,141.72.105.123,Merchant Payment,Mobile App,0,None,30,Clear
TXN00693,Taran Lal,CUST0693,nakulthaker@upi,ICICI,48016,2/12/2025,11:26:57,Shenoy-Hegde,Group@upi,Sambhal,Kerala,d2ddf3c1-4182-4da2-81d6-87c10b47a94d,7.165.13.88,Peer-to-Peer,USSD,0,None,28,Clear
TXN00694,Misha Yogi,CUST0694,anay14@upi,Canara Bank,33044.09,4/10/2025,6:11:33,Bahl PLC,Group@upi,Mehsana,Maharashtra,74740475-f17f-4561-b49d-ada0bfd92996,222.74.126.24,Refund,USSD,0,None,45,Clear
TXN00695,Suhana Sane,CUST0695,kiaan73@upi,Canara Bank,42693.35,5/24/2025,2:47:55,Bajaj-Chandra,Inc@upi,Motihari,Jharkhand,1f1bb7a8-6e5b-49c8-846d-4dc9d8ee8f89,201.8.84.17,Recharge,Mobile App,1,App Cloning,83,Flagged
TXN00696,Eva Kari,CUST0696,dubeygatik@upi,Canara Bank,36408.45,4/4/2025,7:05:06,Bath and Sons,Ltd@upi,Chandrapur,Punjab,7a9abf4a-6df1-49b7-a07f-5489b9671d82,219.222.141.203,Merchant Payment,Web,0,None,7,Clear
TXN00697,Prisha Wagle,CUST0697,miraan25@upi,SBI,24884.06,6/9/2025,21:00:06,"Chandran, Bera and Deol",and Sons@upi,Moradabad,Mizoram,fb00327e-499b-44f0-9fe6-e8a6aa8838bd,13.8.34.207,Merchant Payment,Mobile App,0,None,25,Clear
TXN00698,Navya Srivastava,CUST0698,ela95@upi,ICICI,33645.62,8/1/2025,5:21:04,Wable LLC,PLC@upi,Mirzapur,Odisha,2ee3f0e9-a11c-4552-82f0-9b728dd91e3b,154.242.241.164,Merchant Payment,Web,0,None,45,Clear
TXN00699,Anvi Garde,CUST0699,anya45@upi,SBI,9749.6,5/9/2025,4:45:04,"Chander, Arora and Mannan",LLC@upi,Belgaum,Jharkhand,f5b5fb2f-7a6c-442a-aa42-cd096be0b5a1,203.78.143.109,Merchant Payment,Web,0,None,63,Clear
TXN00700,Hunar Ratta,CUST0700,sahil83@upi,Axis Bank,43189.59,6/15/2025,20:25:18,"Sunder, Dugar and Arora",Inc@upi,Dehri,West Bengal,e576e433-ecab-4fc3-bc35-6fc707b2b79a,164.112.108.79,Bill Payment,Web,0,None,56,Clear
TXN00701,Damini Shan,CUST0701,subramanianryan@upi,PNB,30810.86,2/14/2025,0:01:18,Bedi-Bawa,and Sons@upi,Loni,Uttarakhand,35a2f211-7811-4cc5-b9b2-ba8563eadb6a,223.7.5.184,Bill Payment,Mobile App,0,None,24,Clear
TXN00702,Kiaan Bumb,CUST0702,jivika43@upi,PNB,11565.51,3/14/2025,9:08:32,Ramakrishnan and Sons,Inc@upi,Gopalpur,Assam,ddac21f3-3c14-4e71-8261-f9b73c3fcaf0,198.2.152.167,Merchant Payment,USSD,0,None,44,Clear
TXN00703,Jayan Saxena,CUST0703,badal35@upi,Canara Bank,26661.89,1/8/2025,3:09:35,"Dash, Sami and Varma",Group@upi,Pimpri-Chinchwad,Nagaland,f297b77d-bfbe-4a0f-b342-09a3fe908cec,134.141.241.153,Recharge,Mobile App,0,None,58,Clear
TXN00704,Yasmin Chokshi,CUST0704,gourehsaan@upi,Axis Bank,31586.85,2/4/2025,1:33:18,Sundaram Inc,and Sons@upi,Sultan Pur Majra,Maharashtra,0be4d0cb-7ba3-4ff5-99ef-5a5ba6e51491,93.253.104.211,Refund,Web,0,None,5,Clear
TXN00705,Eva Dixit,CUST0705,vedikagopal@upi,Axis Bank,13546.79,5/14/2025,1:48:03,Tiwari-Sant,Group@upi,Narasaraopet,Himachal Pradesh,f8c5ec67-4456-4f9d-82b9-449596d3215e,98.209.90.33,Recharge,Web,0,None,5,Clear
TXN00706,Zeeshan Shenoy,CUST0706,sanalad@upi,SBI,38082.42,4/11/2025,12:29:48,"Vohra, Kohli and Ahuja",Group@upi,Malda,Chhattisgarh,6bacd672-bfbf-4255-8c13-39a7d58223ba,178.215.25.202,Merchant Payment,QR Code,0,None,43,Clear
TXN00707,Nishith Bath,CUST0707,drishya14@upi,HDFC,35247.67,6/27/2025,7:06:08,Chakrabarti-Vyas,Ltd@upi,Gandhinagar,Tamil Nadu,ad93ad64-8cf3-4bf6-a284-fd2bf7c8ea7a,205.209.36.178,Recharge,Web,0,None,28,Clear
TXN00708,Nayantara Konda,CUST0708,vivaan68@upi,SBI,14738.08,3/17/2025,5:25:42,Devan LLC,LLC@upi,Ahmednagar,Haryana,d3efe288-25d0-4dc7-b087-029d878a2b88,197.1.21.220,Recharge,Web,1,Fake QR Code,75,Flagged
TXN00709,Vaibhav Mani,CUST0709,lbuch@upi,BOB,14514.41,1/10/2025,8:58:30,"Luthra, Dayal and Johal",and Sons@upi,Kollam,Sikkim,d1aeddc1-beb8-461c-96d4-06c190f9445e,38.95.248.13,Refund,Web,0,None,5,Clear
TXN00710,Diya Gour,CUST0710,daminijaggi@upi,Axis Bank,37970.67,7/8/2025,11:00:32,Sridhar and Sons,and Sons@upi,Ramgarh,Uttarakhand,e67846e1-d9d8-4f72-a929-98769ccde622,206.1.47.16,Merchant Payment,USSD,0,None,35,Clear
TXN00711,Aarav Sami,CUST0711,aainajoshi@upi,BOB,13413.11,4/26/2025,16:52:21,Dugar Group,PLC@upi,Gudivada,Rajasthan,92901794-aa41-497f-982c-cea5aeaa867c,124.188.131.127,Peer-to-Peer,Mobile App,0,None,16,Clear
TXN00712,Adira Date,CUST0712,badalchhabra@upi,SBI,3504.22,8/17/2025,22:41:03,Gandhi LLC,and Sons@upi,Bhiwandi,Sikkim,2e72b54d-972e-40f8-991c-00cf8b82da01,168.45.176.47,Refund,QR Code,0,None,38,Clear
TXN00713,Kismat Rajagopalan,CUST0713,rati52@upi,ICICI,30306.58,2/24/2025,6:46:32,Bawa Ltd,LLC@upi,Jabalpur,Manipur,f8f4a377-0bb9-458d-a815-d319ef951d46,205.99.152.50,Peer-to-Peer,QR Code,0,None,61,Clear
TXN00714,Kaira Vohra,CUST0714,oravi@upi,Canara Bank,18782.72,1/17/2025,5:39:11,"Gopal, Borah and Sandal",Inc@upi,Pudukkottai,Haryana,5c9a3b13-2042-4622-a2b7-f4091b472f24,137.189.204.63,Merchant Payment,QR Code,0,None,63,Clear
TXN00715,Kartik Chakrabarti,CUST0715,kadepiya@upi,Canara Bank,27655.19,7/19/2025,1:18:05,"Rastogi, Dora and Ahluwalia",LLC@upi,Kirari Suleman Nagar,Arunachal Pradesh,6e8e5934-bd86-4930-86b1-58c3edaf8ab2,141.149.149.232,Refund,API,1,Unauthorized Access,71,Flagged
TXN00716,Mishti Das,CUST0716,vardaniya60@upi,PNB,5363.91,4/16/2025,18:51:05,Bal Ltd,Group@upi,Satna,Manipur,ac861485-e9cb-478a-9cbd-0ed88898267a,157.205.8.77,Refund,Web,0,None,65,Clear
TXN00717,Aarush Arora,CUST0717,rkrishna@upi,Axis Bank,7496.27,6/9/2025,1:03:19,"Kannan, Kade and Rastogi",LLC@upi,Tirupati,Mizoram,392c067c-a6db-4cfc-9248-3aefb91c019c,203.243.193.170,Refund,API,0,None,54,Clear
TXN00718,Piya Bahl,CUST0718,lakshit98@upi,PNB,31378.04,4/15/2025,7:04:23,Sarna-Dasgupta,and Sons@upi,Khora ,Bihar,4251919a-fd22-4739-aeeb-dae11084cb0d,40.226.47.46,Bill Payment,QR Code,1,App Cloning,99,Flagged
TXN00719,Zara Iyengar,CUST0719,pranay62@upi,BOB,23804.48,6/30/2025,16:52:53,Saha-Buch,Inc@upi,Sultan Pur Majra,Meghalaya,74ccbb12-faf3-475b-92d0-db3af88465a8,198.72.119.236,Bill Payment,API,0,None,13,Clear
TXN00720,Pranay Dhaliwal,CUST0720,asane@upi,Axis Bank,6306.26,1/2/2025,13:47:47,Garg and Sons,and Sons@upi,Bokaro,Haryana,44bd02ff-64fe-4b9d-a86d-53efc93ce061,199.165.107.7,Merchant Payment,API,0,None,1,Clear
TXN00721,Ehsaan Baral,CUST0721,ikeer@upi,SBI,17830.37,3/25/2025,4:23:48,D’Alia PLC,and Sons@upi,Patna,Jharkhand,ec3d14e1-64a1-4720-8ac4-b00666adb215,31.35.99.129,Merchant Payment,Mobile App,0,None,59,Clear
TXN00722,Kashvi Bedi,CUST0722,bhamini05@upi,Canara Bank,24414.6,1/1/2025,6:10:37,Srinivasan-Dhar,Inc@upi,Satna,Maharashtra,7cfcd628-cbb8-41b2-a732-24938b44b663,186.94.113.251,Peer-to-Peer,Mobile App,0,None,14,Clear
TXN00723,Sara Jaggi,CUST0723,cbalay@upi,SBI,36323.44,5/24/2025,10:51:08,Mand-Tailor,PLC@upi,Mangalore,Karnataka,89a35d98-36ba-4edc-a0f5-a4184d87a105,102.29.47.163,Recharge,Web,0,None,39,Clear
TXN00724,Heer Dasgupta,CUST0724,charvichopra@upi,Canara Bank,3814.56,2/2/2025,8:02:14,"Bobal, Ghose and Vig",Inc@upi,Lucknow,Manipur,a4e973d6-2cce-4c67-b8ff-565e66be0e44,199.69.65.74,Peer-to-Peer,Mobile App,0,None,61,Clear
TXN00725,Suhana Sagar,CUST0725,deobaiju@upi,Axis Bank,25948.31,6/6/2025,14:20:29,"Chaudhary, Choudhury and Chaudhary",Group@upi,Visakhapatnam,West Bengal,12c01ca6-0255-45d8-b6a9-940c32dbabd6,99.217.140.178,Refund,USSD,0,None,66,Clear
TXN00726,Riaan Ben,CUST0726,hloke@upi,BOB,48119.54,3/6/2025,1:28:55,Sagar Inc,and Sons@upi,Ludhiana,Kerala,d9d5c2d1-cb36-46a4-af84-2aafcbe1e2fc,211.121.211.144,Peer-to-Peer,USSD,0,None,35,Clear
TXN00727,Misha Bhatia,CUST0727,kabir24@upi,Canara Bank,11450.09,2/17/2025,2:29:19,Yohannan LLC,Ltd@upi,Nashik,West Bengal,e84d4786-cae3-49ff-991a-59c07a5d7c5d,140.4.144.176,Bill Payment,USSD,0,None,13,Clear
TXN00728,Urvi Raja,CUST0728,psoman@upi,Axis Bank,18095.76,3/16/2025,9:22:48,Gulati-Toor,Inc@upi,Aizawl,Mizoram,b9d653e5-fb0e-4137-a955-4f1ea96300e0,170.27.172.215,Refund,Web,0,None,35,Clear
TXN00729,Hrishita Zacharia,CUST0729,tailorpranay@upi,Canara Bank,40684.33,1/1/2025,23:31:32,"Sharaf, Savant and Krishnan",Ltd@upi,Chandigarh,Haryana,82226de0-88e1-4e15-a93c-c0bbcd7d5343,194.54.61.191,Refund,QR Code,0,None,5,Clear
TXN00730,Indrajit Majumdar,CUST0730,jtella@upi,HDFC,25105.24,2/14/2025,11:14:29,Varkey-Subramaniam,PLC@upi,Bhusawal,Arunachal Pradesh,10d59617-574c-409f-a9bd-5b0644b3cc34,169.1.19.52,Peer-to-Peer,QR Code,0,None,59,Clear
TXN00731,Kabir Divan,CUST0731,eva38@upi,BOB,33212.85,7/7/2025,15:26:45,Deshmukh Group,PLC@upi,Pallavaram,Meghalaya,27659a51-12fc-4913-9d74-d2a1bf76ce54,196.196.186.166,Peer-to-Peer,API,0,None,4,Clear
TXN00732,Samarth Magar,CUST0732,lavanyachaudhry@upi,HDFC,30257.55,5/15/2025,21:02:35,Kade-Chada,and Sons@upi,Nizamabad,Haryana,370ca247-f54d-4618-81cd-f0030043c136,156.17.87.169,Bill Payment,API,0,None,37,Clear
TXN00733,Priyansh Dash,CUST0733,madhav33@upi,Axis Bank,48427,3/23/2025,6:21:50,Agarwal-Chahal,Inc@upi,Kamarhati,Goa,0c2e9947-3cb7-405b-b24b-985133c9934c,38.126.215.249,Refund,USSD,0,None,2,Clear
TXN00734,Lagan Soman,CUST0734,achand@upi,HDFC,35178.49,5/13/2025,18:57:03,"Warrior, Srinivas and Chander",Inc@upi,Navi Mumbai,Rajasthan,c70c011d-aec2-4b64-9351-8fa44a1e0bb8,139.20.158.204,Merchant Payment,Web,1,Unauthorized Access,81,Flagged
TXN00735,Zara Som,CUST0735,stuvanrattan@upi,SBI,6311.91,5/31/2025,22:10:44,Master Inc,LLC@upi,Tenali,Sikkim,b39b6622-b40a-4a38-8bca-f00c5b3054fd,145.191.210.138,Refund,Mobile App,0,None,26,Clear
TXN00736,Shayak Chacko,CUST0736,hayermanjari@upi,Canara Bank,33729.42,4/3/2025,3:33:30,Sangha-Manne,Group@upi,Nizamabad,Telangana,c2ff7256-6c17-4f75-be76-053311ae91c8,194.171.246.52,Merchant Payment,QR Code,0,None,31,Clear
TXN00737,Tanya Aurora,CUST0737,horaaradhya@upi,PNB,24344.74,5/13/2025,22:13:11,"Sagar, Gola and Mannan",Group@upi,Raebareli,Telangana,da19de15-4113-4451-b92e-b7aa0dead229,198.75.170.0,Recharge,Web,0,None,9,Clear
TXN00738,Manjari Kale,CUST0738,damini53@upi,SBI,12748.53,5/24/2025,14:02:28,Dara-Maharaj,Group@upi,Kanpur,Odisha,16b834ba-b802-4956-b848-cb602a188de2,152.78.204.172,Bill Payment,USSD,0,None,8,Clear
TXN00739,Kimaya Kamdar,CUST0739,anahi36@upi,ICICI,47697.69,1/5/2025,6:58:36,Saran Ltd,Group@upi,Proddatur,Karnataka,2e0e25da-d939-4064-93f7-7801cd75c025,219.15.165.156,Refund,Web,0,None,6,Clear
TXN00740,Saanvi Karnik,CUST0740,vyohannan@upi,Axis Bank,42286.24,2/18/2025,13:19:23,"Sheth, Balasubramanian and Sinha",PLC@upi,Panchkula,Tripura,ad77a1db-f84b-4e19-a166-7ef6b1317e98,135.150.248.170,Bill Payment,Web,0,None,49,Clear
TXN00741,Nishith Setty,CUST0741,babunehmat@upi,Canara Bank,48347.1,8/2/2025,2:17:10,"Swamy, Bava and Acharya",PLC@upi,Burhanpur,Bihar,689f53c8-524f-424d-9504-8dad5eecff14,64.19.160.30,Merchant Payment,API,0,None,52,Clear
TXN00742,Shlok Srinivasan,CUST0742,csalvi@upi,Canara Bank,49034.45,5/28/2025,16:30:00,Zacharia-Bahl,Ltd@upi,Kakinada,Himachal Pradesh,370780f9-16e4-463e-9374-dbeddcd47be2,146.178.100.167,Peer-to-Peer,Mobile App,0,None,37,Clear
TXN00743,Aaryahi De,CUST0743,cbhargava@upi,ICICI,43028.21,4/7/2025,8:40:21,Sheth-Raj,Group@upi,Thane,Gujarat,67cf5d1c-fbc7-4fa2-afc2-b15ec911fabb,52.32.96.92,Merchant Payment,Web,0,None,4,Clear
TXN00744,Indrajit Rajan,CUST0744,fdeshpande@upi,BOB,8847.97,4/13/2025,21:11:44,Sankar Group,Ltd@upi,Bhopal,Punjab,ee59a712-2828-48ff-89ed-9126236984aa,202.78.140.98,Refund,Mobile App,0,None,36,Clear
TXN00745,Hunar Char,CUST0745,raghav24@upi,Canara Bank,34434.22,8/29/2025,2:31:40,"Chhabra, Bakshi and Garde",LLC@upi,Navi Mumbai,Odisha,696a4a83-dfa5-4fb3-91b0-6f82a4b178ef,181.213.118.165,Merchant Payment,USSD,0,None,41,Clear
TXN00746,Tushar Gara,CUST0746,drout@upi,ICICI,20917.99,6/2/2025,15:40:39,Hans-Setty,and Sons@upi,Vijayanagaram,Chhattisgarh,f20378d0-788b-4554-8220-eb3d1d4beb3e,115.208.249.58,Peer-to-Peer,API,1,Phishing,95,Flagged
TXN00747,Lavanya Sarin,CUST0747,bucheshani@upi,SBI,48433.51,6/27/2025,1:40:06,Chandran-Mandal,PLC@upi,Thanjavur,Jharkhand,48c76249-64d7-4348-9135-2de25483e6b4,210.19.170.213,Recharge,USSD,0,None,34,Clear
TXN00748,Vanya Sharaf,CUST0748,khushi68@upi,Canara Bank,36474.83,8/29/2025,12:27:03,Hayre Ltd,Inc@upi,Ludhiana,Andhra Pradesh,09224d69-5e0f-4ccd-95cc-db82eda0ec4d,184.118.143.224,Merchant Payment,USSD,0,None,8,Clear
TXN00749,Jhanvi Sabharwal,CUST0749,anikabala@upi,Axis Bank,44597.34,6/23/2025,23:26:53,"Goda, Mangal and Buch",and Sons@upi,Hyderabad,Madhya Pradesh,de7835c1-aa97-4f5f-936f-9d7310085f53,12.49.234.118,Refund,QR Code,0,None,0,Clear
TXN00750,Anahi Gulati,CUST0750,wtella@upi,ICICI,23177.42,6/30/2025,2:53:10,"Ghosh, Shan and Johal",Ltd@upi,Moradabad,Himachal Pradesh,798453bf-c896-4ecb-8f86-f214e9135c80,205.176.231.15,Peer-to-Peer,API,0,None,15,Clear
TXN00751,Navya Sehgal,CUST0751,rsekhon@upi,SBI,25460.83,5/2/2025,23:15:25,Agate Group,Group@upi,Kavali,Himachal Pradesh,74d6810d-e5b7-42fa-b049-06ab76a82ea8,208.49.82.70,Peer-to-Peer,USSD,0,None,31,Clear
TXN00752,Mahika Chatterjee,CUST0752,qaurora@upi,Canara Bank,21234.75,6/12/2025,15:14:34,Doshi LLC,PLC@upi,Latur,West Bengal,d2d7c2bf-de22-4806-a085-3d9b74ef5fec,32.226.128.129,Peer-to-Peer,Web,1,App Cloning,84,Flagged
TXN00753,Vardaniya Saini,CUST0753,myrachander@upi,PNB,34346.64,6/27/2025,2:39:38,Sura-Barman,PLC@upi,Dehri,Haryana,08717f5d-4dd3-4b3f-89d3-a56cef86e478,177.214.194.199,Refund,QR Code,0,None,14,Clear
TXN00754,Sana Raman,CUST0754,isura@upi,BOB,24649.72,3/26/2025,16:51:00,"Dani, Batta and Bandi",LLC@upi,Ujjain,Uttarakhand,79ea799b-01c4-487f-ab5e-327b801342b5,100.12.8.130,Recharge,Web,1,App Cloning,87,Flagged
TXN00755,Jayant Koshy,CUST0755,bobalahana@upi,Axis Bank,502.55,6/28/2025,20:57:27,Karnik-Lad,LLC@upi,Katihar,Karnataka,3063dd3c-2145-4b68-9d0b-336c97c94f09,199.17.86.138,Bill Payment,Web,0,None,57,Clear
TXN00756,Purab Chanda,CUST0756,ritvik07@upi,SBI,21537.2,3/2/2025,19:31:38,Shenoy PLC,Inc@upi,Khammam,Jharkhand,1e04ba62-e2e9-4465-b2bb-42b1f67a5966,91.199.12.159,Peer-to-Peer,QR Code,1,Fake QR Code,90,Flagged
TXN00757,Advika Choudhury,CUST0757,guppal@upi,SBI,39548.65,6/18/2025,3:32:08,"Sodhi, Dugar and Kashyap",LLC@upi,Mira-Bhayandar,Mizoram,ff1f58cc-4872-4b20-a531-c7acdd4adc67,146.150.161.247,Bill Payment,QR Code,1,None,96,Flagged
TXN00758,Hridaan Kalla,CUST0758,deshpandemadhav@upi,HDFC,45523.11,4/29/2025,19:01:49,"Vig, Bhasin and Lanka",Group@upi,Bhalswa Jahangir Pur,Karnataka,ad0eb2bf-de14-4cfe-96f7-bfe05ddf8e64,204.125.153.112,Merchant Payment,USSD,1,None,74,Flagged
TXN00759,Parinaaz Walla,CUST0759,bumbeshani@upi,Axis Bank,15077.08,4/22/2025,1:03:11,"Subramanian, Shetty and Acharya",Ltd@upi,Parbhani,Meghalaya,d708764a-efa1-4b3e-8945-5176ae2596fb,27.73.224.96,Refund,Web,0,None,51,Clear
TXN00760,Pihu Ratti,CUST0760,amaniissac@upi,Canara Bank,24926.76,8/3/2025,0:37:07,Goda and Sons,LLC@upi,Indore,Karnataka,04403479-c68c-4751-a8ab-223a93701697,132.173.196.212,Merchant Payment,Mobile App,0,None,22,Clear
TXN00761,Darshit Mandal,CUST0761,babusana@upi,SBI,41915.3,6/6/2025,23:35:57,Shanker LLC,Group@upi,Ambala,Maharashtra,aae1e3f9-e854-4b53-9d79-5d15f688d531,213.203.249.89,Recharge,QR Code,0,None,24,Clear
TXN00762,Manikya Malhotra,CUST0762,zeeshancontractor@upi,PNB,2560.35,1/3/2025,9:32:33,"Virk, Gandhi and Shankar",Group@upi,Belgaum,Bihar,5426afc6-997b-4162-8fe2-85d167649569,184.199.177.45,Peer-to-Peer,QR Code,0,None,54,Clear
TXN00763,Prisha Venkataraman,CUST0763,chakrabortydhanuk@upi,PNB,1160.03,5/12/2025,21:43:20,"Dugal, Suresh and Sunder",Ltd@upi,Haridwar,Rajasthan,cadf9473-b3bd-4f85-9c71-267476c799f5,123.33.49.238,Bill Payment,Mobile App,0,None,64,Clear
TXN00764,Umang Rama,CUST0764,armaan49@upi,BOB,16368.89,6/16/2025,1:52:41,Chanda LLC,Ltd@upi,Orai,Tripura,825e5109-7cd6-4483-9c4b-438395a55a77,210.23.234.2,Peer-to-Peer,USSD,0,None,5,Clear
TXN00765,Kismat Viswanathan,CUST0765,tbaral@upi,HDFC,23048.36,8/16/2025,21:04:57,"Shere, Sinha and Raman",LLC@upi,Nagpur,Meghalaya,093be3a6-0c32-444e-a7b3-db7ec6ae0331,149.34.170.186,Merchant Payment,QR Code,0,None,20,Clear
TXN00766,Piya Gopal,CUST0766,samar94@upi,HDFC,13065.12,1/27/2025,2:19:07,Shere-Varghese,and Sons@upi,Kulti,Nagaland,40f36742-6ce5-4bb7-a5e4-6023669fca03,60.238.209.112,Peer-to-Peer,Web,0,None,56,Clear
TXN00767,Kartik Choudhary,CUST0767,ivanachar@upi,PNB,40933.33,3/5/2025,15:06:13,Goda-Bail,Ltd@upi,Adoni,Meghalaya,ed296972-1e66-4b92-bc1c-4536a14df738,84.141.69.117,Recharge,Mobile App,0,None,0,Clear
TXN00768,Ranbir Dube,CUST0768,saksham03@upi,SBI,44426.03,2/26/2025,15:22:07,"Sachdev, Goel and Borra",Ltd@upi,Saharanpur,Arunachal Pradesh,3dc36e0f-0bca-4878-a4ed-3113ea64d9fb,163.33.26.117,Recharge,Web,0,None,49,Clear
TXN00769,Anika Ganesan,CUST0769,veer76@upi,PNB,13844.03,2/4/2025,11:01:32,Gole-Sunder,Group@upi,Shahjahanpur,Assam,adc1bb4e-8e44-40c4-ac7c-8294cec08c3a,44.138.106.115,Merchant Payment,API,0,None,11,Clear
TXN00770,Ritvik Deshpande,CUST0770,qgade@upi,HDFC,4724.14,2/10/2025,4:15:31,Bahl PLC,Inc@upi,Kadapa,Andhra Pradesh,cd7919d5-848d-43e7-901f-e4d3265c822b,210.3.203.209,Merchant Payment,Mobile App,0,None,25,Clear
TXN00771,Gatik Subramaniam,CUST0771,kismat02@upi,PNB,5021.97,7/17/2025,5:00:27,"Kohli, Soman and Wali",Group@upi,Giridih,Assam,3334c848-f337-4c9e-ad50-bf6c5c9131c8,87.156.150.13,Bill Payment,USSD,0,None,5,Clear
TXN00772,Sumer Maharaj,CUST0772,somanelakshi@upi,Canara Bank,34190.15,9/1/2025,16:15:48,Butala Ltd,Inc@upi,Berhampur,Tripura,a7a0d29f-6d4f-4e84-b752-ddad85d63e8e,170.246.65.244,Refund,QR Code,0,None,28,Clear
TXN00773,Madhup Thakur,CUST0773,obains@upi,SBI,43478.05,2/19/2025,14:31:57,Hari-Toor,Inc@upi,Anand,Haryana,3c1e6a26-aed1-4fae-961a-156cbbbaa23c,136.85.227.235,Merchant Payment,API,1,SIM Swap,98,Flagged
TXN00774,Sahil Badal,CUST0774,jayantsant@upi,HDFC,46653.66,4/1/2025,21:19:09,"Khurana, Bansal and Chokshi",Ltd@upi,Patiala,Gujarat,4395c7a1-9e42-4b11-8743-ebc071c78550,223.170.222.192,Bill Payment,Mobile App,0,None,51,Clear
TXN00775,Heer Bains,CUST0775,usodhi@upi,Axis Bank,44677.42,4/16/2025,14:01:37,Tiwari Inc,and Sons@upi,Latur,Meghalaya,7ebf7c5d-e6a1-4d2d-9496-12ea3c9ad17f,209.247.167.189,Peer-to-Peer,QR Code,0,None,50,Clear
TXN00776,Oorja Doshi,CUST0776,hsaha@upi,Axis Bank,3760.91,5/3/2025,10:14:43,"Saxena, Dube and Ray",PLC@upi,Solapur,Goa,47d29c2e-1e2c-4f7d-985a-e8464de464e8,208.124.104.187,Recharge,Web,0,None,45,Clear
TXN00777,Purab Warrior,CUST0777,ibora@upi,Axis Bank,29893.1,7/22/2025,11:34:03,"Chadha, Bhatia and Randhawa",and Sons@upi,Katihar,Tripura,86192f4b-8da7-4ef3-8cb9-15edf75c4e9c,215.251.243.8,Recharge,QR Code,1,Fake QR Code,71,Flagged
TXN00778,Manikya Dugar,CUST0778,hbora@upi,SBI,44598.63,4/6/2025,21:58:43,Shroff-Dhar,Group@upi,Jamshedpur,Tamil Nadu,a3e64266-83f8-4e0e-a878-c49beb4d490d,81.115.10.6,Refund,API,0,None,27,Clear
TXN00779,Bhavin Borra,CUST0779,prerak83@upi,BOB,10775.9,1/22/2025,11:09:40,Rau-Seth,and Sons@upi,Mira-Bhayandar,Haryana,60f73ba0-9662-4a12-b4b6-b9031385c57c,185.195.34.231,Refund,Web,0,None,24,Clear
TXN00780,Azad Dhaliwal,CUST0780,keerlagan@upi,Canara Bank,31833.32,5/3/2025,3:10:05,Gade-Kulkarni,Group@upi,Sonipat,Uttarakhand,feae777b-f87e-4b47-8179-bb06ca7c64be,209.85.155.231,Merchant Payment,API,0,None,35,Clear
TXN00781,Shlok Wable,CUST0781,dugalriaan@upi,ICICI,22206.6,8/14/2025,4:09:24,Seshadri Inc,Ltd@upi,Guna,Gujarat,3e41ddf5-4736-4cb7-ab7b-2237cfdfab64,196.239.143.186,Peer-to-Peer,USSD,0,None,41,Clear
TXN00782,Stuvan Sem,CUST0782,nishith53@upi,HDFC,26198.49,5/27/2025,6:28:53,"Ramaswamy, Dasgupta and Bala",PLC@upi,Singrauli,Punjab,b15f9cf2-f023-4405-b81d-d27212d1b4ca,173.113.123.188,Peer-to-Peer,Mobile App,1,Phishing,98,Flagged
TXN00783,Raghav Apte,CUST0783,bakshiarmaan@upi,Canara Bank,6459.78,5/1/2025,19:01:45,Dubey-Bhavsar,PLC@upi,Rourkela,Arunachal Pradesh,4a3ec8ee-e97c-4d45-819a-29296578997c,86.113.8.8,Peer-to-Peer,QR Code,1,Phishing,88,Flagged
TXN00784,Ivana Batta,CUST0784,galamisha@upi,Canara Bank,652.67,8/1/2025,7:48:06,"Dhaliwal, Rout and Goda",Group@upi,Bikaner,Punjab,e4559086-e2ef-46b9-9fb6-74a7ba8bed4b,206.229.10.252,Peer-to-Peer,Mobile App,0,None,62,Clear
TXN00785,Nishith Bala,CUST0785,yakshit90@upi,HDFC,16781.27,4/9/2025,14:42:25,Thaker-Aurora,Ltd@upi,Gaya,Assam,49b8beb4-5c2e-4e8f-976f-360880d1b473,215.219.97.31,Refund,Web,0,None,24,Clear
TXN00786,Gatik Apte,CUST0786,oraman@upi,BOB,45959.83,1/2/2025,23:32:14,"Bal, Khurana and Chowdhury",Ltd@upi,Firozabad,Arunachal Pradesh,3d2ee48c-6e2c-42a9-a3c7-650133745784,113.53.25.192,Peer-to-Peer,QR Code,0,None,61,Clear
TXN00787,Divij Rajan,CUST0787,trishadhaliwal@upi,Canara Bank,23977.31,3/27/2025,3:48:58,"Bhagat, Sama and Sampath",and Sons@upi,Thiruvananthapuram,Sikkim,d8ed43e3-0636-45ff-9f0b-87ab20b942a5,52.195.7.11,Peer-to-Peer,QR Code,0,None,34,Clear
